group_id	event_id	ref_id	event_type	included_3SS_ref_maxEntScan	included_3SS_var_maxEntScan	included_5SS_ref_maxEntScan	included_5SS_var_maxEntScan	3SS_status	5SS_status
1942	1942;SE:1942:44-219:290-1003:+	7099	SE	6.22	6.22	9.16	9.16	Same	Same
1942	1942;SE:1942:44-240:290-1003:+	7099	SE	-8.13	4.44	9.16	9.16	Created	Same
19430	19430;SE:19430:44-243:305-1004:+	10725	SE	10.02	10.02	6.36	6.36	Same	Same
19431	19431;SE:19431:44-213:296-1003:+	28046	SE	9.58	9.58	7.87	7.87	Same	Same
19432	19432;SE:19432:44-228:305-1004:+	22223	SE	13.0	13.0	8.73	8.73	Same	Same
19432	19432;SE:19432:44-161:305-1004:+	22223	SE	10.3	10.3	8.73	8.73	Same	Same
19433	19433;SE:19433:44-269:305-1004:+	25534	SE	10.61	12.43	9.1	9.1	Same	Same
19434	19434;SE:19434:44-205:243-1004:+	2845	SE	8.72	8.72	9.65	9.65	Same	Same
19435	19435;SE:19435:44-213:305-1004:+	7277	SE	5.41	5.41	-1.06	-1.06	Same	Same
19435	19435;SE:19435:44-213:318-1004:+	7277	SE	5.41	5.41	-1.95	-1.95	Same	Same
19436	19436;SE:19436:44-205:213-1004:+	25905	SE	9.52	9.52	10.47	10.47	Same	Same
19437	19437;SE:19437:44-234:275-1003:+	7280	SE	6.84	6.84	6.84	6.84	Same	Same
19437	19437;SE:19437:44-237:275-1003:+	7280	SE	3.47	3.47	6.84	6.84	Same	Same
19438	19438;SE:19438:44-205:252-1004:+	26501	SE	8.38	8.38	8.14	8.14	Same	Same
19439	19439;SE:19439:44-212:298-1004:+	5371	SE	7.95	7.95	7.68	7.68	Same	Same
19439	19439;SE:19439:44-163:298-1004:+	5371	SE	0.83	0.83	7.68	7.68	Same	Same
19439	19439;SE:19439:44-166:298-1004:+	5371	SE	-0.86	-0.86	7.68	7.68	Same	Same
1943	1943;SE:1943:44-210:299-1003:+	19313	SE	5.75	5.75	8.46	8.46	Same	Same
1943	1943;SE:1943:44-226:299-1003:+	19313	SE	0.12	0.12	8.46	8.46	Same	Same
19440	19440;SE:19440:44-219:290-1003:+	21478	SE	4.75	4.75	1.91	1.91	Same	Same
19441	19441;SE:19441:44-216:305-1004:+	20679	SE	7.18	5.34	11.08	11.08	Same	Same
19441	19441;SE:19441:44-230:305-1004:+	20679	SE	0.04	0.04	11.08	11.08	Same	Same
19442	19442;SE:19442:44-212:298-1004:+	13279	SE	11.56	11.56	5.68	5.68	Same	Same
19443	19443;SE:19443:44-207:303-1004:+	1684	SE	13.07	12.8	7.31	7.31	Same	Same
19443	19443;SE:19443:44-212:303-1004:+	1684	SE	3.11	3.96	7.31	7.31	Same	Same
19444	19444;SE:19444:44-223:287-1004:+	20142	SE	5.65	5.65	4.83	4.83	Same	Same
19445	19445;SE:19445:44-216:293-1003:+	22174	SE	13.0	13.0	8.73	8.73	Same	Same
19446	19446;SE:19446:44-207:302-1003:+	29517	SE	4.77	4.77	10.86	10.86	Same	Same
19447	19447;SE:19447:44-205:261-1004:+	28384	SE	9.51	9.51	9.49	9.49	Same	Same
19447	19447;SE:19447:44-171:261-1004:+	28384	SE	8.45	8.45	9.49	9.49	Same	Same
19448	19448;SE:19448:44-215:295-1004:+	31842	SE	3.8	3.8	6.32	6.32	Same	Same
19449	19449;SE:19449:44-206:305-1004:+	17483	SE	6.21	4.89	7.48	7.48	Same	Same
19449	19449;SE:19449:44-238:305-1004:+	17483	SE	0.4	0.4	7.48	7.48	Same	Same
19449	19449;SE:19449:44-251:305-1004:+	17483	SE	-3.84	-3.84	7.48	7.48	Same	Same
1944	1944;SE:1944:44-205:249-1004:+	26374	SE	8.12	8.12	3.14	3.14	Same	Same
19450	19450;SE:19450:44-212:298-1004:+	14612	SE	6.57	6.57	8.41	8.41	Same	Same
19450	19450;SE:19450:44-160:298-1004:+	14612	SE	7.85	7.85	8.41	8.41	Same	Same
19451	19451;SE:19451:44-231:305-1004:+	23272	SE	1.71	0.85	3.82	3.82	Same	Same
19451	19451;SE:19451:44-228:305-1004:+	23272	SE	-0.2	8.4	3.82	3.82	Created	Same
19451	19451;SE:19451:44-235:305-1004:+	23272	SE	0.37	-7.19	3.82	3.82	Same	Same
19452	19452;SE:19452:44-272:305-1004:+	8595	SE	8.9	8.9	9.45	9.45	Same	Same
19452	19452;SE:19452:44-284:305-1004:+	8595	SE	-17.85	-17.85	9.45	9.45	Same	Same
19452	19452;SE:19452:44-283:305-1004:+	8595	SE	4.29	4.29	9.45	9.45	Same	Same
19453	19453;SE:19453:44-215:305-1004:+	21597	SE	6.57	6.57	-2.49	-2.49	Same	Same
19454	19454;SE:19454:44-227:283-1004:+	32534	SE	4.98	4.98	4.79	4.79	Same	Same
19454	19454;SE:19454:44-169:283-1004:+	32534	SE	6.6	6.6	4.79	4.79	Same	Same
19455	19455;SE:19455:44-225:305-1004:+	29158	SE	8.07	8.07	9.89	9.89	Same	Same
19456	19456;SE:19456:44-225:284-1004:+	4286	SE	10.69	10.69	1.6	1.6	Same	Same
19457	19457;SE:19457:44-240:269-1003:+	28323	SE	10.51	12.13	5.84	5.84	Same	Same
19457	19457;SE:19457:44-161:269-1003:+	28323	SE	8.36	8.36	5.84	5.84	Same	Same
19458	19458;SE:19458:44-220:289-1003:+	5970	SE	7.1	7.1	10.24	10.24	Same	Same
19458	19458;SE:19458:44-227:289-1003:+	5970	SE	0.48	0.48	10.24	10.24	Same	Same
19459	19459;SE:19459:44-213:296-1003:+	32481	SE	5.79	5.79	5.73	5.73	Same	Same
19459	19459;SE:19459:44-200:296-1003:+	32481	SE	-0.09	-0.09	5.73	5.73	Same	Same
1945	1945;SE:1945:44-205:213-1004:+	12959	SE	11.24	11.24	9.85	9.85	Same	Same
19460	19460;SE:19460:44-243:305-1004:+	10725	SE	10.02	10.02	6.36	6.36	Same	Same
19461	19461;SE:19461:44-205:252-1004:+	14003	SE	8.68	8.68	10.47	10.47	Same	Same
19461	19461;SE:19461:44-216:252-1004:+	14003	SE	6.32	6.32	10.47	10.47	Same	Same
19462	19462;SE:19462:44-205:251-1004:+	11151	SE	9.14	9.14	0.99	0.99	Same	Same
19463	19463;SE:19463:44-207:303-1004:+	1987	SE	8.82	5.81	6.99	6.99	Same	Same
19463	19463;SE:19463:44-211:303-1004:+	1987	SE	6.55	4.45	6.99	6.99	Same	Same
19463	19463;SE:19463:44-159:303-1004:+	1987	SE	10.11	10.11	6.99	6.99	Same	Same
19464	19464;SE:19464:44-221:289-1004:+	3147	SE	7.34	7.34	10.29	10.29	Same	Same
19465	19465;SE:19465:44-214:296-1004:+	13913	SE	6.43	6.43	6.38	6.38	Same	Same
19465	19465;SE:19465:44-217:296-1004:+	13913	SE	1.78	1.19	6.38	6.38	Same	Same
19466	19466;SE:19466:44-239:283-1003:+	20401	SE	6.81	-4.48	6.03	6.03	Same	Same
19466	19466;SE:19466:44-208:283-1003:+	20401	SE	7.63	7.63	6.03	6.03	Same	Same
19467	19467;SE:19467:44-225:305-1004:+	31177	SE	-1.06	-1.06	5.2	5.2	Same	Same
19467	19467;SE:19467:44-220:305-1004:+	31177	SE	-3.21	-3.21	5.2	5.2	Same	Same
19467	19467;SE:19467:44-245:305-1004:+	31177	SE	5.42	5.42	5.2	5.2	Same	Same
19468	19468;SE:19468:44-210:299-1003:+	19313	SE	5.75	5.75	8.46	8.46	Same	Same
19468	19468;SE:19468:44-226:299-1003:+	19313	SE	0.12	0.12	8.46	8.46	Same	Same
19469	19469;SE:19469:44-249:260-1003:+	29471	SE	6.1	6.1	10.77	10.77	Same	Same
1946	1946;SE:1946:44-207:303-1004:+	8154	SE	7.52	7.52	10.67	10.67	Same	Same
19470	19470;SE:19470:44-209:301-1004:+	29422	SE	13.62	13.62	10.28	10.28	Same	Same
19470	19470;SE:19470:44-214:301-1004:+	29422	SE	4.16	4.16	10.28	10.28	Same	Same
19470	19470;SE:19470:44-252:301-1004:+	29422	SE	5.37	4.5	10.28	10.28	Same	Same
19471	19471;SE:19471:44-215:295-1004:+	14030	SE	8.45	8.45	3.45	3.45	Same	Same
19471	19471;SE:19471:44-226:295-1004:+	14030	SE	2.1	2.1	3.45	3.45	Same	Same
19472	19472;SE:19472:44-205:258-1004:+	32632	SE	3.84	3.84	8.27	8.27	Same	Same
19473	19473;SE:19473:44-213:297-1004:+	29746	SE	9.97	9.97	7.12	7.12	Same	Same
19473	19473;SE:19473:44-251:297-1004:+	29746	SE	5.1	2.48	7.12	7.12	Same	Same
19473	19473;SE:19473:44-215:297-1004:+	29746	SE	3.67	3.67	7.12	7.12	Same	Same
19474	19474;SE:19474:44-205:274-1004:+	14858	SE	7.1	7.1	10.24	10.24	Same	Same
19474	19474;SE:19474:44-212:274-1004:+	14858	SE	0.48	0.48	10.24	10.24	Same	Same
19475	19475;SE:19475:44-210:299-1003:+	9404	SE	7.18	5.57	11.08	11.08	Same	Same
19475	19475;SE:19475:44-224:299-1003:+	9404	SE	0.04	0.04	11.08	11.08	Same	Same
19476	19476;SE:19476:44-210:299-1003:+	9404	SE	7.18	6.64	11.08	11.08	Same	Same
19476	19476;SE:19476:44-224:299-1003:+	9404	SE	0.04	0.04	11.08	11.08	Same	Same
19477	19477;SE:19477:44-205:281-1004:+	2180	SE	5.35	5.35	7.93	7.93	Same	Same
19478	19478;SE:19478:44-225:305-1004:+	29158	SE	8.07	8.07	9.89	9.89	Same	Same
19479	19479;SE:19479:44-205:237-1004:+	14104	SE	3.08	3.08	5.56	5.56	Same	Same
1947	1947;SE:1947:44-205:276-1004:+	3930	SE	11.49	9.71	9.49	9.49	Same	Same
19480	19480;SE:19480:44-205:252-1004:+	26501	SE	8.38	8.38	8.14	8.14	Same	Same
19481	19481;SE:19481:44-228:282-1004:+	27042	SE	4.82	4.82	9.25	9.25	Same	Same
19482	19482;SE:19482:44-208:302-1004:+	27147	SE	6.36	6.36	2.69	2.69	Same	Same
19483	19483;SE:19483:44-253:305-1004:+	26703	SE	5.67	4.46	9.79	9.79	Same	Same
19484	19484;SE:19484:44-205:258-1004:+	6483	SE	-0.36	-0.36	11.78	11.78	Same	Same
19485	19485;SE:19485:44-228:282-1004:+	27042	SE	4.82	4.82	9.25	9.25	Same	Same
19486	19486;SE:19486:44-207:303-1004:+	8154	SE	7.52	7.52	10.67	10.67	Same	Same
19486	19486;SE:19486:44-161:303-1004:+	8154	SE	7.89	7.89	10.67	10.67	Same	Same
19487	19487;SE:19487:44-248:305-1004:+	27200	SE	0.08	0.08	1.91	1.91	Same	Same
19487	19487;SE:19487:44-250:305-1004:+	27200	SE	-11.85	-11.85	1.91	1.91	Same	Same
19487	19487;SE:19487:44-213:305-1004:+	27200	SE	1.86	1.86	1.91	1.91	Same	Same
19488	19488;SE:19488:44-211:299-1004:+	366	SE	8.24	8.24	8.94	8.94	Same	Same
19488	19488;SE:19488:44-253:299-1004:+	366	SE	-3.62	-3.62	8.94	8.94	Same	Same
19489	19489;SE:19489:44-205:248-1004:+	22017	SE	10.87	10.87	7.8	7.8	Same	Same
1948	1948;SE:1948:44-212:298-1004:+	13279	SE	11.56	11.56	5.68	5.68	Same	Same
19490	19490;SE:19490:44-209:300-1003:+	19490	SE	7.54	7.54	6.92	6.92	Same	Same
19490	19490;SE:19490:44-159:300-1003:+	19490	SE	7.26	7.26	6.92	6.92	Same	Same
19491	19491;SE:19491:44-227:283-1004:+	12410	SE	10.1	10.1	9.65	9.65	Same	Same
19492	19492;SE:19492:44-213:305-1004:+	3817	SE	5.57	5.57	7.46	7.46	Same	Same
19492	19492;SE:19492:44-176:305-1004:+	3817	SE	11.21	11.21	7.46	7.46	Same	Same
19493	19493;SE:19493:44-205:258-1004:+	6483	SE	-0.36	-0.36	11.78	11.78	Same	Same
19494	19494;SE:19494:44-237:281-1004:+	30306	SE	6.81	6.81	6.03	6.03	Same	Same
19495	19495;SE:19495:44-205:252-1004:+	26501	SE	8.38	8.38	8.14	8.14	Same	Same
19496	19496;SE:19496:44-220:290-1004:+	27389	SE	7.36	7.36	7.96	7.96	Same	Same
19497	19497;SE:19497:44-205:282-1004:+	258	SE	7.79	7.79	8.3	8.3	Same	Same
19498	19498;SE:19498:44-225:284-1004:+	4286	SE	10.69	10.69	1.6	1.6	Same	Same
19499	19499;SE:19499:44-207:303-1004:+	1987	SE	8.82	4.44	6.99	6.99	Same	Same
19499	19499;SE:19499:44-211:303-1004:+	1987	SE	6.55	3.37	6.99	6.99	Same	Same
19499	19499;SE:19499:44-159:303-1004:+	1987	SE	10.11	10.11	6.99	6.99	Same	Same
1949	1949;SE:1949:44-246:305-1004:+	28888	SE	9.1	6.87	7.76	7.76	Same	Same
1949	1949;SE:1949:44-225:305-1004:+	28888	SE	4.29	2.61	7.76	7.76	Same	Same
194	194;SE:194:44-226:283-1003:+	28748	SE	0.08	0.08	1.91	1.91	Same	Same
194	194;SE:194:44-191:283-1003:+	28748	SE	1.86	1.86	1.91	1.91	Same	Same
19500	19500;SE:19500:44-211:299-1004:+	366	SE	8.24	8.24	8.94	8.94	Same	Same
19500	19500;SE:19500:44-253:299-1004:+	366	SE	-3.62	-3.62	8.94	8.94	Same	Same
19501	19501;SE:19501:44-208:302-1004:+	27147	SE	6.36	6.36	2.69	2.69	Same	Same
19502	19502;SE:19502:44-228:282-1004:+	27042	SE	4.82	5.97	9.25	9.25	Same	Same
19503	19503;SE:19503:44-205:246-1004:+	23600	SE	6.84	6.84	6.84	6.84	Same	Same
19503	19503;SE:19503:44-208:246-1004:+	23600	SE	3.47	3.47	6.84	6.84	Same	Same
19504	19504;SE:19504:44-237:281-1004:+	30306	SE	6.81	6.81	6.03	6.03	Same	Same
19505	19505;SE:19505:44-205:248-1004:+	22017	SE	10.87	10.87	7.8	7.8	Same	Same
19506	19506;SE:19506:44-205:304-1003:+	30968	SE	8.97	8.97	10.43	10.43	Same	Same
19506	19506;SE:19506:44-271:304-1003:+	30968	SE	-6.01	-5.11	10.43	10.43	Same	Same
19506	19506;SE:19506:44-208:304-1003:+	30968	SE	6.3	6.3	10.43	10.43	Same	Same
19507	19507;SE:19507:44-234:275-1003:+	7280	SE	6.84	7.63	6.84	6.84	Same	Same
19507	19507;SE:19507:44-237:275-1003:+	7280	SE	3.47	3.44	6.84	6.84	Same	Same
19508	19508;SE:19508:44-237:281-1004:+	30306	SE	6.81	3.53	6.03	6.03	Same	Same
19508	19508;SE:19508:44-206:281-1004:+	30306	SE	7.63	7.63	6.03	6.03	Same	Same
19509	19509;SE:19509:44-219:305-1004:+	4882	SE	5.09	5.09	8.59	8.59	Same	Same
19509	19509;SE:19509:44-242:305-1004:+	4882	SE	-2.43	-2.43	8.59	8.59	Same	Same
1950	1950;SE:1950:44-215:295-1004:+	14030	SE	8.45	8.2	3.45	3.45	Same	Same
1950	1950;SE:1950:44-247:295-1004:+	14030	SE	-1.76	-1.76	3.45	3.45	Same	Same
1950	1950;SE:1950:44-226:295-1004:+	14030	SE	2.1	2.1	3.45	3.45	Same	Same
19510	19510;SE:19510:44-205:227-1004:+	26378	SE	9.01	9.01	8.83	8.83	Same	Same
19511	19511;SE:19511:44-270:305-1004:+	25971	SE	10.14	7.27	7.46	7.46	Same	Same
19512	19512;SE:19512:44-205:248-1004:+	22017	SE	10.87	10.87	7.8	7.8	Same	Same
19513	19513;SE:19513:44-297:305-1004:+	9246	SE	9.52	9.52	10.47	10.47	Same	Same
19514	19514;SE:19514:44-225:305-1004:+	22334	SE	7.97	7.97	7.33	7.33	Same	Same
19515	19515;SE:19515:44-226:283-1003:+	28748	SE	0.08	0.08	1.91	1.91	Same	Same
19515	19515;SE:19515:44-191:283-1003:+	28748	SE	1.86	1.86	1.91	1.91	Same	Same
19516	19516;SE:19516:44-205:222-1004:+	8546	SE	11.19	11.19	9.48	9.48	Same	Same
19517	19517;SE:19517:44-212:298-1004:+	5371	SE	7.95	7.95	7.68	7.68	Same	Same
19517	19517;SE:19517:44-166:298-1004:+	5371	SE	-0.86	-0.86	7.68	7.68	Same	Same
19518	19518;SE:19518:44-216:305-1004:+	20679	SE	7.18	7.18	11.08	11.08	Same	Same
19518	19518;SE:19518:44-230:305-1004:+	20679	SE	0.04	0.04	11.08	11.08	Same	Same
19519	19519;SE:19519:44-214:296-1004:+	852	SE	11.35	11.35	7.39	7.0	Same	Same
1951	1951;SE:1951:44-219:290-1003:+	2702	SE	11.49	11.49	9.49	9.49	Same	Same
19520	19520;SE:19520:44-205:252-1004:+	14003	SE	8.68	8.68	10.47	10.47	Same	Same
19520	19520;SE:19520:44-216:252-1004:+	14003	SE	6.32	6.32	10.47	10.47	Same	Same
19521	19521;SE:19521:44-220:290-1004:+	24976	SE	8.93	8.93	10.47	10.47	Same	Same
19522	19522;SE:19522:44-225:284-1003:+	28045	SE	7.12	7.12	8.92	8.92	Same	Same
19523	19523;SE:19523:44-217:293-1004:+	13393	SE	6.47	6.47	8.35	8.35	Same	Same
19524	19524;SE:19524:44-221:289-1004:+	2601	SE	4.91	4.91	7.81	7.81	Same	Same
19524	19524;SE:19524:44-132:289-1004:+	2601	SE	5.87	5.87	7.81	7.81	Same	Same
19524	19524;SE:19524:44-192:289-1004:+	2601	SE	3.48	3.48	7.81	7.81	Same	Same
19524	19524;SE:19524:44-230:289-1004:+	2601	SE	-2.13	-1.43	7.81	7.81	Same	Same
19524	19524;SE:19524:44-197:289-1004:+	2601	SE	-0.68	-0.68	7.81	7.81	Same	Same
19525	19525;SE:19525:44-217:293-1004:+	24576	SE	6.83	6.83	10.88	10.88	Same	Same
19525	19525;SE:19525:44-181:293-1004:+	24576	SE	3.69	3.69	10.88	10.88	Same	Same
19526	19526;SE:19526:44-209:301-1004:+	19526	SE	9.4	9.4	7.56	7.56	Same	Same
19527	19527;SE:19527:44-279:305-1004:+	25757	SE	10.49	10.49	10.28	10.28	Same	Same
19527	19527;SE:19527:44-280:305-1004:+	25757	SE	-9.33	-9.33	10.28	10.28	Same	Same
19528	19528;SE:19528:44-233:277-1004:+	15937	SE	6.36	6.36	8.69	8.69	Same	Same
19528	19528;SE:19528:44-216:277-1004:+	15937	SE	3.39	3.39	8.69	8.69	Same	Same
19529	19529;SE:19529:44-219:305-1004:+	4882	SE	5.09	5.09	8.59	8.59	Same	Same
19529	19529;SE:19529:44-242:305-1004:+	4882	SE	-2.43	-2.43	8.59	8.59	Same	Same
1952	1952;SE:1952:44-219:291-1004:+	17749	SE	8.33	8.33	4.82	4.82	Same	Same
19530	19530;SE:19530:44-212:298-1004:+	14612	SE	6.57	6.57	8.41	8.41	Same	Same
19530	19530;SE:19530:44-160:298-1004:+	14612	SE	7.85	7.85	8.41	8.41	Same	Same
19531	19531;SE:19531:44-213:296-1003:+	28046	SE	9.58	9.58	7.87	7.87	Same	Same
19532	19532;SE:19532:44-272:305-1004:+	8595	SE	8.9	8.9	9.45	9.45	Same	Same
19532	19532;SE:19532:44-284:305-1004:+	8595	SE	-17.85	-17.85	9.45	9.45	Same	Same
19533	19533;SE:19533:44-233:305-1004:+	19533	SE	8.33	8.33	4.82	4.82	Same	Same
19534	19534;SE:19534:44-221:289-1004:+	3147	SE	7.34	7.34	10.29	10.29	Same	Same
19535	19535;SE:19535:44-227:283-1004:+	11733	SE	6.9	6.9	6.9	6.9	Same	Same
19535	19535;SE:19535:44-176:283-1004:+	11733	SE	-2.92	-2.92	6.9	6.9	Same	Same
19536	19536;SE:19536:44-205:267-1004:+	13380	SE	8.52	8.52	6.36	6.36	Same	Same
19537	19537;SE:19537:44-205:252-1004:+	14003	SE	8.68	8.68	10.47	10.47	Same	Same
19537	19537;SE:19537:44-216:252-1004:+	14003	SE	6.32	3.71	10.47	10.47	Same	Same
19538	19538;SE:19538:44-223:287-1004:+	22355	SE	8.56	8.56	11.81	11.81	Same	Same
19539	19539;SE:19539:44-207:303-1004:+	1987	SE	8.82	6.39	6.99	6.99	Same	Same
1953	1953;SE:1953:44-226:283-1003:+	28748	SE	0.08	4.4	1.91	1.91	Same	Same
1953	1953;SE:1953:44-191:283-1003:+	28748	SE	1.86	1.86	1.91	1.91	Same	Same
19540	19540;SE:19540:44-205:249-1004:+	18162	SE	6.46	6.46	8.99	8.99	Same	Same
19541	19541;SE:19541:44-208:302-1004:+	27147	SE	6.36	6.36	2.69	2.69	Same	Same
19542	19542;SE:19542:44-205:228-1004:+	18205	SE	-0.12	-0.12	9.27	9.27	Same	Same
19543	19543;SE:19543:44-205:282-1004:+	4123	SE	6.2	6.2	9.89	9.89	Same	Same
19543	19543;SE:19543:44-171:282-1004:+	4123	SE	5.23	5.23	9.89	9.89	Same	Same
19544	19544;SE:19544:44-206:303-1003:+	479	SE	10.23	10.23	7.0	7.0	Same	Same
19545	19545;SE:19545:44-205:274-1004:+	14858	SE	7.1	7.1	10.24	10.24	Same	Same
19545	19545;SE:19545:44-212:274-1004:+	14858	SE	0.48	0.48	10.24	10.24	Same	Same
19546	19546;SE:19546:44-205:213-1004:+	25905	SE	9.52	9.52	10.47	10.47	Same	Same
19547	19547;SE:19547:44-205:274-1004:+	14858	SE	7.1	7.1	10.24	10.24	Same	Same
19547	19547;SE:19547:44-212:274-1004:+	14858	SE	0.48	0.48	10.24	10.24	Same	Same
19548	19548;SE:19548:44-224:286-1004:+	5515	SE	10.61	10.61	8.39	8.39	Same	Same
19549	19549;SE:19549:44-212:298-1004:+	5371	SE	7.95	7.95	7.68	7.68	Same	Same
19549	19549;SE:19549:44-166:298-1004:+	5371	SE	-0.86	-0.86	7.68	7.68	Same	Same
1954	1954;SE:1954:44-205:237-1004:+	14104	SE	3.08	3.08	5.56	5.56	Same	Same
19550	19550;SE:19550:44-239:283-1003:+	20401	SE	6.81	4.18	6.03	6.03	Same	Same
19550	19550;SE:19550:44-208:283-1003:+	20401	SE	7.63	7.63	6.03	6.03	Same	Same
19551	19551;SE:19551:44-212:298-1004:+	5371	SE	7.95	7.95	7.68	7.68	Same	Same
19551	19551;SE:19551:44-166:298-1004:+	5371	SE	-0.86	-0.86	7.68	7.68	Same	Same
19551	19551;SE:19551:44-241:298-1004:+	5371	SE	7.47	7.47	7.68	7.68	Same	Same
19551	19551;SE:19551:44-163:298-1004:+	5371	SE	0.83	0.83	7.68	7.68	Same	Same
19552	19552;SE:19552:44-218:292-1004:+	15036	SE	7.24	7.24	8.54	8.54	Same	Same
19553	19553;SE:19553:44-207:302-1003:+	29517	SE	4.77	4.77	10.86	10.86	Same	Same
19553	19553;SE:19553:44-220:302-1003:+	29517	SE	-5.83	-5.83	10.86	10.86	Same	Same
19554	19554;SE:19554:44-205:304-1003:+	24999	SE	4.92	4.92	10.13	10.13	Same	Same
19554	19554;SE:19554:44-220:304-1003:+	24999	SE	-10.47	-10.47	10.13	10.13	Same	Same
19555	19555;SE:19555:44-225:305-1004:+	31177	SE	-1.06	-1.45	5.2	5.2	Same	Same
19555	19555;SE:19555:44-220:305-1004:+	31177	SE	-3.21	-4.09	5.2	5.2	Same	Same
19555	19555;SE:19555:44-245:305-1004:+	31177	SE	5.42	5.42	5.2	5.2	Same	Same
19556	19556;SE:19556:44-205:265-1004:+	30038	SE	7.31	7.31	8.85	8.85	Same	Same
19557	19557;SE:19557:44-205:286-1004:+	22912	SE	9.5	9.5	4.82	4.82	Same	Same
19557	19557;SE:19557:44-229:286-1004:+	22912	SE	-1.92	6.83	4.82	4.82	Created	Same
19558	19558;SE:19558:44-205:243-1004:+	33222	SE	9.89	9.89	4.85	4.85	Same	Same
19559	19559;SE:19559:44-206:303-1003:+	479	SE	10.23	10.23	7.0	7.0	Same	Same
19559	19559;SE:19559:44-159:303-1003:+	479	SE	9.75	9.75	7.0	7.0	Same	Same
1955	1955;SE:1955:44-273:305-1004:+	23539	SE	7.67	8.04	8.83	8.83	Same	Same
1955	1955;SE:1955:44-277:305-1004:+	23539	SE	-3.38	-4.54	8.83	8.83	Same	Same
19560	19560;SE:19560:44-205:258-1004:+	6483	SE	-0.36	-0.36	11.78	11.78	Same	Same
19561	19561;SE:19561:44-205:246-1004:+	23600	SE	6.84	6.84	6.84	6.84	Same	Same
19561	19561;SE:19561:44-208:246-1004:+	23600	SE	3.47	3.47	6.84	6.84	Same	Same
19562	19562;SE:19562:44-222:288-1004:+	19562	SE	7.76	7.76	9.65	9.65	Same	Same
19563	19563;SE:19563:44-228:305-1004:+	22223	SE	13.0	13.0	8.73	8.73	Same	Same
19563	19563;SE:19563:44-161:305-1004:+	22223	SE	10.3	10.3	8.73	8.73	Same	Same
19564	19564;SE:19564:44-230:305-1004:+	6688	SE	7.98	7.98	5.95	5.95	Same	Same
19565	19565;SE:19565:44-218:292-1004:+	8225	SE	7.83	7.83	11.01	11.01	Same	Same
19566	19566;SE:19566:44-205:251-1004:+	11151	SE	9.14	9.14	0.99	0.99	Same	Same
19567	19567;SE:19567:44-212:298-1004:+	5371	SE	7.95	7.95	7.68	7.68	Same	Same
19567	19567;SE:19567:44-166:298-1004:+	5371	SE	-0.86	-0.86	7.68	7.68	Same	Same
19567	19567;SE:19567:44-163:298-1004:+	5371	SE	0.83	0.83	7.68	7.68	Same	Same
19568	19568;SE:19568:44-223:287-1004:+	29291	SE	9.26	9.26	10.29	10.29	Same	Same
19568	19568;SE:19568:44-206:287-1004:+	29291	SE	3.47	3.47	10.29	10.29	Same	Same
19568	19568;SE:19568:44-162:287-1004:+	29291	SE	5.13	5.13	10.29	10.29	Same	Same
19569	19569;SE:19569:44-220:289-1003:+	19067	SE	7.9	5.24	7.67	7.67	Same	Same
1956	1956;SE:1956:44-205:225-1004:+	31465	SE	11.93	11.93	9.79	9.79	Same	Same
19570	19570;SE:19570:44-205:243-1004:+	2845	SE	8.72	8.72	9.65	9.65	Same	Same
19571	19571;SE:19571:44-212:298-1004:+	5371	SE	7.95	7.95	7.68	7.68	Same	Same
19571	19571;SE:19571:44-166:298-1004:+	5371	SE	-0.86	-0.86	7.68	7.68	Same	Same
19571	19571;SE:19571:44-241:298-1004:+	5371	SE	7.47	7.47	7.68	7.68	Same	Same
19571	19571;SE:19571:44-163:298-1004:+	5371	SE	0.83	0.83	7.68	7.68	Same	Same
19572	19572;SE:19572:44-262:305-1004:+	18615	SE	8.23	9.02	9.6	9.6	Same	Same
19573	19573;SE:19573:44-237:305-1004:+	15843	SE	2.42	2.42	9.79	9.79	Same	Same
19573	19573;SE:19573:44-242:305-1004:+	15843	SE	-1.04	-1.04	9.79	9.79	Same	Same
19574	19574;SE:19574:44-220:289-1003:+	5970	SE	7.1	7.1	10.24	10.24	Same	Same
19575	19575;SE:19575:44-207:302-1003:+	26856	SE	5.71	5.71	1.54	1.54	Same	Same
19575	19575;SE:19575:44-159:302-1003:+	26856	SE	8.77	8.77	1.54	1.54	Same	Same
19576	19576;SE:19576:44-212:297-1003:+	3543	SE	9.75	9.75	9.6	9.6	Same	Same
19576	19576;SE:19576:44-229:297-1003:+	3543	SE	6.25	6.25	9.6	9.6	Same	Same
19577	19577;SE:19577:44-206:303-1003:+	1602	SE	7.13	7.13	7.44	7.44	Same	Same
19577	19577;SE:19577:44-264:303-1003:+	1602	SE	1.12	-6.83	7.44	7.44	Destroyed	Same
19578	19578;SE:19578:44-219:290-1003:+	2702	SE	11.49	11.49	9.49	9.49	Same	Same
19579	19579;SE:19579:44-205:249-1004:+	1014	SE	7.08	7.08	3.14	3.14	Same	Same
1957	1957;SE:1957:44-269:305-1004:+	32472	SE	5.57	5.56	10.06	10.06	Same	Same
1957	1957;SE:1957:44-266:305-1004:+	32472	SE	8.03	8.7	10.06	10.06	Same	Same
19580	19580;SE:19580:44-228:305-1004:+	22223	SE	13.0	11.61	8.73	8.73	Same	Same
19580	19580;SE:19580:44-161:305-1004:+	22223	SE	10.3	10.3	8.73	8.73	Same	Same
